repeat_id,scenario_id,family,agent_type,goal_completion,trace_feasibility,intention_consistency,replanning_success,judge_face_plausibility,judge_trace_believability,face_believability_gap,impossible_trace_rate,done_state_loop_rate,social_derailment_rate,plan_plausibility,plausibility_feasibility_gap,travel_efficiency,budget_consistency,social_appropriateness,feasibility_violation,city_false_continue,face_feasibility_gap,judge_rationale_alignment,judge_urban_common_sense,failure_taxonomy,judge_main_issue,judge_brief_reason
2,lunch_meeting_time_pressure,time_pressure,utility_planner,1.0,1.0,1.0,,0.72,0.48,0.24,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.78,0.67,{},missing co-presence with Ben,"The move-and-wait sequence is a reasonable lunch meeting plan, but it ends at the cafe without ever showing Ben arriving or any actual meeting taking place."
2,lunch_meeting_time_pressure,time_pressure,api_llm_direct_actor,1.0,1.0,1.0,,0.92,0.74,0.18,0.0,0.0,0.0,1.0,0.0,0.286,1.0,1.0,0.0,0.0,0.0,0.96,0.89,{},excessive waiting and repeated messaging,"The plan is locally sensible and matches Aria’s preference for a quiet, punctual lunch, but it loops on coordination and mostly waits rather than ensuring Ben actually arrives."
2,lunch_meeting_time_pressure,time_pressure,api_llm_plan_then_act,1.0,1.0,1.0,,0.93,0.81,0.12,0.0,0.0,0.0,1.0,0.0,0.286,1.0,1.0,0.0,0.0,0.0,0.96,0.9,{},slight timing simplification,"The agent’s choice to go straight to the quieter cafe and wait there is a very reasonable lunch-meeting plan, though the trace slightly glosses over whether Ben actually arrives and whether the wait duration was necessary."
2,lunch_meeting_time_pressure,time_pressure,api_llm_reactive_replanner,1.0,1.0,1.0,,0.84,0.48,0.36,0.0,0.0,0.0,1.0,0.0,0.286,1.0,1.0,0.0,0.0,0.0,0.7,0.62,{},meeting claimed without co-presence,"The chosen quiet cafe and waiting behavior are sensible under time pressure, but the trace finishes by asserting success without any evidence Ben ever arrived or that co-presence was achieved."
2,meeting_wait_trap,time_pressure,utility_planner,0.8,1.0,0.8,,0.72,0.0,0.72,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.42,0.61,{},waited without coordinating,"Going to a cafe and waiting is superficially reasonable, but the trace never confirms Ben or achieves co-presence, so it looks like a failed coordination plan rather than believable city behavior."
2,meeting_wait_trap,time_pressure,api_llm_direct_actor,0.55,1.0,0.55,,0.72,0.28,0.44,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.86,0.31,{},repeated messaging without traveling,"The intent to coordinate a lunch meeting is sensible, but the trace gets stuck sending similar messages from the office and never actually moves to meet Ben, so the full behavior looks implausible."
2,meeting_wait_trap,time_pressure,api_llm_plan_then_act,0.55,1.0,0.55,,0.78,0.42,0.36,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.86,0.63,{},premature finish before meeting window,"The individual actions are realistic for a lunch coordination attempt, but the trace ends at 12:33 after waiting at the cafe instead of actually completing the meeting during the 12:35–12:55 window."
2,meeting_wait_trap,time_pressure,api_llm_reactive_replanner,1.0,1.0,1.0,,0.78,0.35,0.43,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9,0.62,{},waiting-loop,"The early messaging and trip to Central Cafe are reasonable, but the trace then devolves into repeated waiting and duplicate messages instead of adapting to a confirmed meeting outcome."
2,memory_dependent_place_choice,memory,utility_planner,1.0,1.0,1.0,,0.93,0.72,0.21,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.96,0.91,{},premature finish,"The agent’s choice of a quiet cafe and waiting for the meeting window is plausible and matches its memory, but ending exactly at 10:30 without ever meeting Ben makes the full trace feel incomplete."
2,memory_dependent_place_choice,memory,api_llm_direct_actor,1.0,1.0,1.0,,0.9,0.52,0.38,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.97,0.78,{},goal drift / never meets Ben,"Choosing the quiet cafe is very plausible and the reasons fit the memory cues, but the trace spends the whole episode lingering there and never carries out the intended meeting with Ben."
2,memory_dependent_place_choice,memory,api_llm_plan_then_act,1.0,1.0,1.0,,0.97,0.93,0.04,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.98,0.95,{},none,"Aria’s sequence is coherent and realistic: she picks the memory-matched quiet cafe, works there, and arranges a quiet meetup within the stated window without any odd detours."
2,memory_dependent_place_choice,memory,api_llm_reactive_replanner,1.0,1.0,1.0,,0.98,0.95,0.03,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.99,0.96,{},none,"Aria’s move to the quiet cafe, waiting there, and finishing early all match the stated memory and meeting goal, which reads like a very plausible city-behavior trace."
2,school_pickup_social_detour,social_spatial_tradeoff,utility_planner,0.8,0.0,0.0,,0.42,0.18,0.24,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.42,0.38,0.22,"{""closed_place_action"": 1}",premature completion before pickup deadline,"The trace is superficially city-like in that Aria goes to school, but it ends immediately at 17:26 without accounting for the pickup window or the social detour context, so the full sequence feels implausibly truncated."
2,school_pickup_social_detour,social_spatial_tradeoff,api_llm_direct_actor,0.8,0.333,0.533,,0.74,0.32,0.42,0.667,1.0,0.0,1.0,0.667,0.684,1.0,0.5,0.333,1.0,0.407,0.68,0.41,"{""closed_place_action"": 1, ""done_state_loop"": 1}",unexplained back-and-forth,"The intent and urgency sound reasonable, but the trace awkwardly moves to school, then away to the diner, then back to school with no clear purpose, which weakens believable city behavior."
2,school_pickup_social_detour,social_spatial_tradeoff,api_llm_plan_then_act,0.8,0.5,0.4,,0.96,0.72,0.24,0.5,0.0,0.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,0.46,0.97,0.91,"{""closed_place_action"": 1}",premature finish,"The plan and boundary-setting are very plausible for a rushed caregiver, but the trace ends immediately after arriving at school instead of showing the actual pickup or any interaction with Ben."
2,school_pickup_social_detour,social_spatial_tradeoff,api_llm_reactive_replanner,0.8,0.0,0.0,,0.98,0.97,0.01,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.98,0.99,0.96,"{""closed_place_action"": 1}",none,"Aria’s direct trip to school and immediate finish are highly plausible, and the reasoning matches the caregiver priority and time constraint cleanly."
2,unexpected_friend_encounter,opportunistic_social,utility_planner,0.75,1.0,0.75,,0.43,0.0,0.43,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.78,0.34,{},missing errands and abrupt finish,"The move to the pharmacy is locally reasonable, but the trace ignores groceries, stops immediately, and ends implausibly early despite the ongoing episode."
2,unexpected_friend_encounter,opportunistic_social,api_llm_direct_actor,0.45,0.75,0.45,,0.68,0.16,0.52,0.25,0.0,1.0,1.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.74,0.18,"{""goal_drift"": 1, ""social_derailment"": 1}",repetitive looping at market,"The reasons fit an opportunistic brief chat, but the trace unrealistically repeats the same interaction eight times and never performs the errands or ends the episode."
2,unexpected_friend_encounter,opportunistic_social,api_llm_plan_then_act,1.0,1.0,1.0,,0.93,0.79,0.14,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.95,0.88,{},early finish after brief sequence,"The actions and reasons are sensible for errands with a short social detour, though the trace feels slightly abbreviated and ends unusually early after only one shopping stop at each location."
2,unexpected_friend_encounter,opportunistic_social,api_llm_reactive_replanner,1.0,1.0,1.0,,0.78,0.32,0.46,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.74,0.36,{},missing groceries completion,"The social check-in and pharmacy trip are believable, but the trace ends early without clearly showing groceries were bought, so the full sequence feels incomplete and only loosely urban-plausible."
3,avoid_crowd_event,preference_constraint,utility_planner,1.0,1.0,1.0,,0.62,0.0,0.62,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.58,0.56,{},unfinished goals,"Going to a park for exercise is plausible, but the trace stops immediately and never attempts groceries or demonstrates the crowd-avoidance preference beyond one move."
3,avoid_crowd_event,preference_constraint,api_llm_direct_actor,1.0,0.833,1.0,,0.86,0.66,0.2,0.167,1.0,0.0,1.0,0.167,0.814,1.0,,0.0,0.0,0.027,0.88,0.72,"{""done_state_loop"": 1}",budget/goal inconsistency,"The actions sound like a reasonable evening routine to exercise, shop, and avoid the plaza crowd, but the trace oddly ends with budget at zero despite no clear spending and only loosely demonstrates the grocery pickup."
3,avoid_crowd_event,preference_constraint,api_llm_plan_then_act,1.0,1.0,1.0,,0.92,0.84,0.08,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.95,0.9,{},budget depletion,"The sequence is coherent and matches the preference to avoid the crowded plaza, but the budget dropping to exactly zero after a brief grocery stop is a bit implausible."
3,avoid_crowd_event,preference_constraint,api_llm_reactive_replanner,1.0,1.0,1.0,,0.76,0.52,0.24,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.43,0.58,{},missed groceries goal,"The park trip is plausible for avoiding the crowd and exercising, but the trace stops immediately without attempting groceries, so the stated completion reason does not match the scenario goals."
3,budget_errand_chain,budget_constraint,utility_planner,1.0,1.0,1.0,,0.97,0.95,0.02,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.98,0.96,{},none,"The agent follows a sensible low-budget errand sequence—pharmacy, cheap dinner, then home—consistent with the persona and remaining budget."
3,budget_errand_chain,budget_constraint,api_llm_direct_actor,1.0,0.857,1.0,,0.78,0.34,0.44,0.143,1.0,0.0,1.0,0.143,0.637,1.0,,0.0,0.0,0.0,0.74,0.62,"{""done_state_loop"": 1}",goal drift and redundant looping,"The individual moves to pharmacy, diner, and home are locally reasonable, but the trace reverses course and repeats errands in an implausible order before giving up at the diner without returning home."
3,budget_errand_chain,budget_constraint,api_llm_plan_then_act,1.0,1.0,1.0,,0.97,0.96,0.01,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.98,0.97,{},none,"The sequence is a straightforward and realistic low-budget errand chain: pharmacy first, cheap dinner second, then home before the deadline, with the budget still positive."
3,budget_errand_chain,budget_constraint,api_llm_reactive_replanner,1.0,1.0,1.0,,0.96,0.95,0.01,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.98,0.97,{},none,"The sequence is a straightforward, budget-aware errand chain that matches the stated goals and ends home on time with remaining money."
3,closed_poi_replacement,poi_closure,utility_planner,1.0,1.0,1.0,,0.94,0.9,0.04,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.97,0.93,{},minor timing oddity,"The agent sensibly switches to an open quiet workspace and stays there long enough to work, with only a slightly awkward wait-to-interval sequencing that still reads as realistic behavior."
3,closed_poi_replacement,poi_closure,api_llm_direct_actor,0.4,0.667,0.267,,0.78,0.47,0.31,0.333,0.0,0.0,1.0,0.333,0.5,0.0,,0.333,1.0,0.113,0.72,0.52,"{""closed_place_action"": 1, ""money_budget_failure"": 1}",inconsistent workspace/budget drift,"The individual moves sound like reasonable attempts to find a quiet Wi‑Fi workspace after the library closes, but the trace wobbles between options, returns to the office without explanation, and ends with implausible overspending."
3,closed_poi_replacement,poi_closure,api_llm_plan_then_act,1.0,1.0,1.0,,0.95,0.97,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.98,0.96,{},none,"The agent sensibly avoids the soon-to-close library, chooses a quiet paid workspace, and completes a full 60-minute focus session with reasons that match the actions."
3,closed_poi_replacement,poi_closure,api_llm_reactive_replanner,1.0,1.0,1.0,,0.97,0.95,0.02,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.98,0.96,{},none,"The agent sensibly switches to coworking before the library closure, stays for a full focus session, and the reasons match the actions and urban context."
3,closed_study_spot_replacement,poi_closure,utility_planner,1.0,1.0,1.0,,0.96,0.94,0.02,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.97,0.95,{},none,"Aria sensibly switches from a closed library to a nearby quiet bookstore, works for 50 minutes, and stays within budget, which reads like ordinary urban behavior."
3,closed_study_spot_replacement,poi_closure,api_llm_direct_actor,1.0,1.0,1.0,,0.94,0.88,0.06,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.97,0.91,{},slight over-dwelling repetition,"The agent makes a very reasonable fallback to a quiet nearby bookstore and stays there for a long work session, with only mild repetitiveness in the later dwell steps."
3,closed_study_spot_replacement,poi_closure,api_llm_plan_then_act,1.0,1.0,1.0,,0.96,0.95,0.01,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.99,0.96,{},none,"Aria reacts sensibly to the library closure by choosing a nearby quiet bookstore, stays long enough to work, and never enters the closed facility."
3,closed_study_spot_replacement,poi_closure,api_llm_reactive_replanner,1.0,1.0,1.0,,0.97,0.94,0.03,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.98,0.96,{},none,"The agent makes a sensible replacement choice after the library closure, then stays put for a sufficient quiet work block without violating the closure or budget."
3,commute_disruption,disruption,utility_planner,0.5,0.0,0.0,0.0,0.42,0.18,0.24,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.42,0.48,0.22,"{""impossible_route"": 1}",ignores disruption and route reasoning,"The agent reaches the office quickly, but the trace is too bare and does not engage with the transit delay or the stated preference for reliable rerouting, so it feels like an underspecified shortcut rather than believable commute behavior."
3,commute_disruption,disruption,api_llm_direct_actor,1.0,1.0,1.0,1.0,0.9,0.88,0.02,0.0,0.0,0.0,1.0,0.0,0.634,1.0,,0.0,0.0,0.0,0.95,0.9,{},none,"Aria reroutes around the disrupted hub, reaches the office before 09:00, and the sequence reads like a normal commuter response to a transit delay."
3,commute_disruption,disruption,api_llm_plan_then_act,1.0,1.0,1.0,1.0,0.96,0.95,0.01,0.0,0.0,0.0,1.0,0.0,0.634,1.0,,0.0,0.0,0.0,0.98,0.97,{},none,"Aria takes a sensible alternate route that avoids the disrupted hub and still reaches the office before the deadline, with the reasons matching the actions throughout."
3,commute_disruption,disruption,api_llm_reactive_replanner,0.5,0.0,0.0,0.0,0.83,0.68,0.15,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.83,0.82,0.74,"{""impossible_route"": 1}",unclear route under disruption,"The trace looks like a reasonable commuter heading straight to work and arriving before the deadline, but the justification handwaves around the disrupted hub route instead of clearly showing a replanned alternative."
3,conflicting_social_obligation,social_spatial_tradeoff,utility_planner,1.0,1.0,1.0,,0.9,0.78,0.12,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.97,0.88,{},early termination,"The work-then-message sequence is realistic and matches the stated goal, but the trace ends immediately after the reply instead of naturally occupying the remaining episode time."
3,conflicting_social_obligation,social_spatial_tradeoff,api_llm_direct_actor,1.0,1.0,1.0,,0.84,0.46,0.38,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.77,0.72,{},overlong repeated work dwell,"The response to Ben is plausible and the work-first choice fits the scenario, but the trace pads the work block with redundant dwell steps and never cleanly shows a single coherent 45-minute work session."
3,conflicting_social_obligation,social_spatial_tradeoff,api_llm_plan_then_act,1.0,1.0,1.0,,0.98,0.97,0.01,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.99,0.96,{},none,"Aria’s sequence is coherent and realistic: she completes the work block, declines the theatre invite politely and specifically, and ends without any conflicting commitment or budget issue."
3,conflicting_social_obligation,social_spatial_tradeoff,api_llm_reactive_replanner,1.0,1.0,1.0,,0.97,0.98,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.98,0.96,{},none,"Aria reasonably finishes the work block first, then sends a polite, specific decline that avoids an infeasible commitment and fits the social/work tradeoff."
3,detour_commute_midroute_block,disruption,utility_planner,0.35,0.0,0.0,0.0,0.62,0.28,0.34,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.62,0.7,0.35,"{""impossible_route"": 1}",ignores mid-route alert,"Going straight to the office is superficially plausible, but the trace fails to show any response to the announced disruption and feels too abbreviated for a route-choice commute."
3,detour_commute_midroute_block,disruption,api_llm_direct_actor,0.35,0.5,0.175,0.0,0.14,0.06,0.08,0.5,0.0,0.0,1.0,0.5,1.0,1.0,,0.5,1.0,0.0,0.12,0.08,"{""impossible_route"": 1}",impossible teleportation,"The trace claims a move from home to office in 26 minutes despite the described blocked commute and gives no believable intermediary routing, so the whole sequence reads as physically implausible rather than ordinary city behavior."
3,detour_commute_midroute_block,disruption,api_llm_plan_then_act,0.85,0.75,0.637,1.0,0.78,0.69,0.09,0.25,0.0,0.0,1.0,0.25,0.491,0.0,,0.25,1.0,0.03,0.88,0.67,"{""money_budget_failure"": 1}",budget inconsistency,"The detour commute and replanning are plausible, but the trace’s negative budget and somewhat arbitrary waypoint sequence make the full behavior feel less grounded."
3,detour_commute_midroute_block,disruption,api_llm_reactive_replanner,1.0,1.0,1.0,1.0,0.93,0.88,0.05,0.0,0.0,0.0,1.0,0.0,0.634,1.0,,0.0,0.0,0.0,0.95,0.9,{},route description inconsistency,"The commute and replanning are broadly realistic, but the trace slightly muddles the stated park-library-cafe detour versus the actually listed park-market-plaza-cafe route."
3,lunch_meeting_time_pressure,time_pressure,utility_planner,1.0,1.0,1.0,,0.73,0.41,0.32,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.74,0.52,{},premature finish / no meeting partner present,"The move-and-wait pattern is reasonable for a lunch meeting, but the trace stops at arrival without ever showing Ben joining or any actual co-presence, so the full behavior feels incomplete and somewhat implausible."
3,lunch_meeting_time_pressure,time_pressure,api_llm_direct_actor,1.0,1.0,1.0,,0.79,0.46,0.33,0.0,0.0,0.0,1.0,0.0,0.286,1.0,1.0,0.0,0.0,0.0,0.88,0.62,{},goal drift / unproductive waiting,"The route choice and quiet-meeting intent are reasonable, but the trace mostly turns into repeated waiting and misses the stated lunch-time objective, making the full sequence feel less believable."
3,lunch_meeting_time_pressure,time_pressure,api_llm_plan_then_act,1.0,1.0,1.0,,0.95,0.93,0.02,0.0,0.0,0.0,1.0,0.0,0.286,1.0,1.0,0.0,0.0,0.0,0.98,0.96,{},none,"The agent makes a sensible punctual lunch plan at the quieter cafe, waits appropriately, and completes the meeting within the window without any obvious feasibility problems."
3,lunch_meeting_time_pressure,time_pressure,api_llm_reactive_replanner,1.0,1.0,1.0,,0.93,0.78,0.15,0.0,0.0,0.0,1.0,0.0,0.286,1.0,1.0,0.0,0.0,0.0,0.96,0.88,{},premature finish,"The route choice and quiet-cafe meeting rationale are sensible, but the trace ends early without showing Ben’s arrival, so the full sequence feels slightly incomplete."
3,meeting_wait_trap,time_pressure,utility_planner,0.8,1.0,0.8,,0.62,0.28,0.34,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.41,0.58,{},waiting without coordinating,"Going to a cafe and waiting is superficially reasonable, but the trace never messages Ben or actually achieves the meeting window, so it reads like a trapped coordination attempt rather than believable urban behavior."
3,meeting_wait_trap,time_pressure,api_llm_direct_actor,0.55,1.0,0.55,,0.78,0.12,0.66,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.93,0.22,{},repetitive non-movement,"The individual messages and reasons are reasonable for coordinating lunch, but the trace loops on asking Ben to choose and never actually travels, so it fails as believable city behavior."
3,meeting_wait_trap,time_pressure,api_llm_plan_then_act,0.55,1.0,0.55,,0.78,0.28,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.84,0.55,{},premature finish,"The steps sound like a reasonable lunch coordination attempt, but the trace ends far too early and never reaches the meeting window, so the full behavior looks incomplete and opportunistic rather than successful."
3,meeting_wait_trap,time_pressure,api_llm_reactive_replanner,0.55,1.0,0.55,,0.82,0.42,0.4,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.86,0.74,{},repetitive message loop,"The initial coordination and move to a likely meeting spot are reasonable, but the trace devolves into repeated confirmation messages without any resolution or actual co-presence during the window."
3,memory_dependent_place_choice,memory,utility_planner,1.0,1.0,1.0,,0.9,0.72,0.18,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.92,0.83,{},premature finish before meeting,"The choice of a quiet café and waiting there fits the stated memory and intent well, but the trace ends at 10:30 without actually showing the intended meeting with Ben."
3,memory_dependent_place_choice,memory,api_llm_direct_actor,1.0,1.0,1.0,,0.95,0.82,0.13,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.98,0.9,{},over-repetitive dwelling,"The agent consistently chooses the memory-matched quiet cafe and the reasons match the stated preferences, but the trace is a bit repetitive and never actually progresses to meeting Ben within the window."
3,memory_dependent_place_choice,memory,api_llm_plan_then_act,1.0,1.0,1.0,,0.97,0.0,0.97,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.96,0.95,{},typo in required field,"The actions and reasons are highly plausible for a freelancer choosing a quiet cafe and meeting Ben there, but the trace is undermined by a schema-level issue in the returned field name."
3,memory_dependent_place_choice,memory,api_llm_reactive_replanner,1.0,1.0,1.0,,0.97,0.93,0.04,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.98,0.96,{},none,"The agent picks the memory-matched quiet cafe, dwells there to work, and ends in a way that fits a normal morning routine and the stated private goal."
3,school_pickup_social_detour,social_spatial_tradeoff,utility_planner,0.8,0.0,0.0,,0.72,0.28,0.44,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.72,0.66,0.34,"{""closed_place_action"": 1}",skips social detour context,"Going straight to school before the deadline is plausible for a caregiver, but the trace ignores the plaza/Ben event and ends the episode unrealistically early with no sign of any pickup-related handling."
3,school_pickup_social_detour,social_spatial_tradeoff,api_llm_direct_actor,0.8,0.5,0.4,,0.9,0.55,0.35,0.5,0.0,0.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,0.4,0.95,0.72,"{""closed_place_action"": 1}",premature finish,"The actions and reasons are locally sensible and match the caregiver priority, but the trace ends suspiciously early right after arrival, making the full behavior feel incomplete rather than fully lived-in."
3,school_pickup_social_detour,social_spatial_tradeoff,api_llm_plan_then_act,0.8,0.0,0.0,,0.96,0.93,0.03,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.96,0.99,0.95,"{""closed_place_action"": 1}",none,"The agent takes a straightforward, realistic route to protect an important pickup deadline and then ends once the goal is met, which fits the caregiver scenario well."
3,school_pickup_social_detour,social_spatial_tradeoff,api_llm_reactive_replanner,0.8,0.0,0.0,,0.96,0.95,0.01,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.96,0.99,0.97,"{""closed_place_action"": 1}",none,"Aria’s choice to go straight to school and end immediately is a very normal caregiver response, and the stated reasons match the actions and deadline perfectly."
3,unexpected_friend_encounter,opportunistic_social,utility_planner,0.75,1.0,0.75,,0.46,0.18,0.28,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.72,0.33,{},missed required errands and social opportunity,"The move to the pharmacy is locally reasonable, but the trace ends immediately without showing groceries, any interaction with Casey, or a believable completion of the outing."
3,unexpected_friend_encounter,opportunistic_social,api_llm_direct_actor,0.45,0.75,0.45,,0.78,0.12,0.66,0.25,0.0,1.0,1.0,0.25,1.0,1.0,0.0,0.0,0.0,0.03,0.93,0.22,"{""goal_drift"": 1, ""social_derailment"": 1}",repeated looping social interaction,"A brief chat with an unexpected friend at the market is plausible, but the trace keeps repeating the same interaction and never completes the errands, so the full behavior feels unrealistic."
3,unexpected_friend_encounter,opportunistic_social,api_llm_plan_then_act,1.0,1.0,1.0,,0.78,0.49,0.29,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.74,0.58,{},missing grocery completion,"The sequence sounds like a reasonable brief social detour followed by a pharmacy stop, but it never clearly completes groceries and ends early with incomplete errand behavior."
3,unexpected_friend_encounter,opportunistic_social,api_llm_reactive_replanner,1.0,1.0,1.0,,0.78,0.84,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9,0.8,{},assumed groceries already done,"The sequence reads like a reasonable short errand run with a brief opportunistic chat, though it implicitly treats groceries as already completed without showing that step."
