repeat_id,scenario_id,family,agent_type,goal_completion,trace_feasibility,intention_consistency,replanning_success,judge_face_plausibility,judge_trace_believability,face_believability_gap,impossible_trace_rate,done_state_loop_rate,social_derailment_rate,plan_plausibility,plausibility_feasibility_gap,travel_efficiency,budget_consistency,social_appropriateness,feasibility_violation,city_false_continue,face_feasibility_gap,judge_rationale_alignment,judge_urban_common_sense,failure_taxonomy,judge_main_issue,judge_brief_reason
3,commute_disruption,disruption,api_llm_direct_actor,1.0,1.0,1.0,1.0,0.98,0.93,0.05,0.0,0.0,0.0,1.0,0.0,0.634,1.0,,0.0,0.0,0.0,0.97,0.95,{},none,"The agent takes a reasonable alternate route around the hub delay, arrives before the deadline, and the waiting/finish sequence matches the commute scenario well."
3,commute_disruption,disruption,api_llm_plan_then_act,1.0,1.0,1.0,1.0,0.94,0.9,0.04,0.0,0.0,0.0,1.0,0.0,0.634,1.0,,0.0,0.0,0.0,0.96,0.93,{},none,"Aria sensibly switches to a slower reliable route, reaches the office before the deadline, and the sequence stays coherent despite the disruption."
3,commute_disruption,disruption,api_llm_reactive_replanner,0.5,0.0,0.0,0.0,0.92,0.87,0.05,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.92,0.95,0.89,"{""impossible_route"": 1}",slight timeline simplification,"The agent’s direct commute to the office and immediate finish are sensible in context, though the trace glosses over how the trip bypassed the disrupted hub and compresses the travel detail."
3,conflicting_social_obligation,social_spatial_tradeoff,utility_planner,1.0,1.0,1.0,,0.95,0.88,0.07,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.97,0.93,{},slight timeline oddity,"The agent sensibly prioritizes work, replies honestly to Ben, and stays within budget; the only mild oddity is that it says it can meet after the work block without checking the actual theater timing."
3,conflicting_social_obligation,social_spatial_tradeoff,api_llm_direct_actor,1.0,1.0,1.0,,0.86,0.62,0.24,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.93,0.8,{},extra work dwell overshoots need,"The message and initial work block are very plausible, but the trace repeats an additional 45-minute dwell without any new need, making the full sequence feel a bit overextended."
3,conflicting_social_obligation,social_spatial_tradeoff,api_llm_plan_then_act,1.0,1.0,1.0,,0.98,0.97,0.01,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.99,0.96,{},none,"The agent completes a realistic work-first response, declines the invitation politely and specifically, and stays consistent with the scenario and budget."
3,conflicting_social_obligation,social_spatial_tradeoff,api_llm_reactive_replanner,1.0,1.0,1.0,,0.99,0.98,0.01,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.99,0.97,{},none,"Aria completes a realistic work block, declines the theatre invite politely and specifically, and the sequence matches the scenario without awkward detours."
3,lunch_meeting_time_pressure,time_pressure,utility_planner,1.0,1.0,1.0,,0.86,0.62,0.24,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.83,0.74,{},premature finish,"The move to the nearby cafe and waiting until the meeting window is sensible, but the trace ends immediately at 12:25 without actually showing Ben meeting Aria, which weakens full-sequence believability."
3,lunch_meeting_time_pressure,time_pressure,api_llm_direct_actor,1.0,1.0,1.0,,0.92,0.78,0.14,0.0,0.0,0.0,1.0,0.0,0.286,1.0,1.0,0.0,0.0,0.0,0.95,0.9,{},repetitive waiting,"The plan is locally sensible and matches the stated preference for a quiet lunch spot, but it becomes repetitive by repeatedly dwelling without any sign Ben has arrived or that the meeting is actually coordinated."
3,lunch_meeting_time_pressure,time_pressure,api_llm_plan_then_act,1.0,1.0,1.0,,0.92,0.9,0.02,0.0,0.0,0.0,1.0,0.0,0.286,1.0,1.0,0.0,0.0,0.0,0.98,0.93,{},none,"The agent makes a sensible time-conscious choice to go to the quieter cafe, waits until the meeting window, and the sequence is coherent and realistic for ordinary lunch behavior."
3,lunch_meeting_time_pressure,time_pressure,api_llm_reactive_replanner,1.0,1.0,1.0,,0.94,0.88,0.06,0.0,0.0,0.0,1.0,0.0,0.286,1.0,1.0,0.0,0.0,0.0,0.98,0.91,{},slightly too neat,"The agent’s actions and reasons are coherent for a punctual lunch meeting, with a sensible choice of a quieter cafe and a plausible wait to the meeting window, though the sequence is a bit overly clean and abbreviated."
3,memory_dependent_place_choice,memory,utility_planner,1.0,1.0,1.0,,0.94,0.88,0.06,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.97,0.92,{},early finish,"The agent’s move to the quiet cafe and short wait are sensible, but the trace ends right as the meeting window opens, so it looks slightly truncated rather than fully enacted."
3,memory_dependent_place_choice,memory,api_llm_direct_actor,1.0,1.0,1.0,,0.95,0.8,0.15,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.96,0.9,{},missed meeting,"The agent’s choice of the quiet cafe and repeated work dwell is coherent and memory-driven, but the trace never actually meets Ben, making the full sequence less believable than the local decisions."
3,memory_dependent_place_choice,memory,api_llm_plan_then_act,1.0,1.0,1.0,,0.96,0.82,0.14,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.95,0.93,{},premature finish before meeting,"The choice of the quiet cafe matches the memory and stated goal well, but the trace ends before the Ben meetup window is clearly realized, making the sequence slightly incomplete."
3,memory_dependent_place_choice,memory,api_llm_reactive_replanner,1.0,1.0,1.0,,0.96,0.95,0.01,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.98,0.94,{},none,"Aria’s actions cleanly match the stated memory and meeting goals, and the sequence looks like a normal quiet café work-and-meet plan."
3,unexpected_friend_encounter,opportunistic_social,utility_planner,0.75,1.0,0.75,,0.74,0.28,0.46,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.86,0.31,{},missing market visit and social handling,"The pharmacy trip and completion reason are locally sensible, but the trace ignores the starting market, the grocery task, the unexpected friend opportunity, and ends implausibly early."
3,unexpected_friend_encounter,opportunistic_social,api_llm_direct_actor,0.45,0.75,0.45,,0.62,0.08,0.54,0.25,0.0,1.0,1.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.42,0.12,"{""goal_drift"": 1, ""social_derailment"": 1}",repeated social loop,"A brief chat with an unexpected friend is plausible, but the trace unrealistically repeats the same 8-minute interaction eight times and never does the errands or meaningfully progresses toward the deadline."
3,unexpected_friend_encounter,opportunistic_social,api_llm_plan_then_act,1.0,1.0,1.0,,0.86,0.54,0.32,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9,0.78,{},missing grocery completion,"The sequence sounds like a reasonable errand-and-brief-chat plan, but it ends without any explicit grocery purchase and the final stop feels incomplete for the stated goals."
3,unexpected_friend_encounter,opportunistic_social,api_llm_reactive_replanner,1.0,1.0,1.0,,0.91,0.62,0.29,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.92,0.78,{},premature completion,"The actions and reasons are locally sensible, but the trace ends after reaching the pharmacy without actually showing medicine purchase or a complete errands sequence."
